# Acce x,Acce y,Acce z,Gyro x,Gyro y,Gyro z,Magn x,Magn y,Magn z,Position x,Position y,Position z,Voltage,UWB ID,UWB distande
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2351,1454,-51,7319,33,2383
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2383
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
12,-124,-8000,-65,71,30,-8450,-12544,-14339,2343,1454,-89,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2343,1454,-89,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2343,1454,-89,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2361,1496,-55,7319,33,2355
56,-116,-8060,-80,90,25,-6146,-12288,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2372,1508,-100,7319,33,2355
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2352,1448,-29,7319,33,2374
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2352,1448,-29,7319,33,2374
20,-152,-8056,-80,66,6,-4866,-11008,-14595,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1448,-29,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1459,-98,7319,33,2374
40,-128,-8076,-67,85,32,-7682,-11264,-11011,2352,1459,-98,7319,0,0
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-28,-148,-8020,-53,107,29,-6402,-10496,-15619,2352,1459,-98,7319,33,2355
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2355
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-40,-180,-8036,-71,79,27,-9218,-9472,-13315,2342,1436,-94,7319,33,2374
-4,-144,-8064,-67,97,38,-9218,-11520,-15107,2342,1436,-94,7319,33,2374
-4,-144,-8064,-67,97,38,-9218,-11520,-15107,2342,1436,-94,7319,33,2374
-4,-144,-8064,-67,97,38,-9218,-11520,-15107,2342,1436,-94,7319,33,2374
-4,-144,-8064,-67,97,38,-9218,-11520,-15107,2342,1436,-94,7319,33,2374
-4,-144,-8064,-67,97,38,-9218,-11520,-15107,2342,1436,-94,7319,33,2374
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2370,1455,-149,7319,33,2411
-20,-180,-8052,-79,86,45,-6402,-13312,-12291,2355,1478,-92,7319,33,2345
32,-144,-8032,-92,66,18,-7938,-12288,-12547,2357,1459,-58,7319,33,2364
32,-144,-8032,-92,66,18,-7938,-12288,-12547,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2357,1459,-58,7319,33,2364
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
-4,-152,-8028,-51,72,12,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
12,-136,-7988,-78,85,34,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
12,-136,-7988,-78,85,34,-5890,-10496,-13571,2349,1444,-66,7319,33,2374
24,-176,-8016,-58,90,33,-6146,-10240,-13315,2358,1443,-61,7319,33,2383
24,-176,-8016,-58,90,33,-6146,-10240,-13315,2358,1443,-61,7319,33,2383
24,-176,-8016,-58,90,33,-6146,-10240,-13315,2358,1443,-61,7319,33,2383
24,-176,-8016,-58,90,33,-6146,-10240,-13315,2358,1443,-61,7319,33,2383
24,-176,-8016,-58,90,33,-6146,-10240,-13315,2358,1443,-61,7319,33,2383
24,-176,-8016,-58,90,33,-6146,-10240,-13315,2347,1468,-104,7319,33,2383
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
44,-100,-8044,-76,85,8,-7938,-10240,-13315,2347,1468,-104,7319,33,2355
16,-88,-8008,-59,80,36,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
16,-88,-8008,-59,80,36,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
16,-88,-8008,-59,80,36,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-16,-144,-7956,-49,78,39,-7426,-8192,-14595,2341,1466,-86,7319,33,2364
-24,-96,-8000,-87,81,52,-7426,-6144,-14595,2351,1452,-31,7319,33,2392
-24,-96,-8000,-87,81,52,-7426,-6144,-14595,2351,1452,-31,7319,33,2392
-24,-96,-8000,-87,81,52,-7426,-6144,-14595,2351,1452,-31,7319,33,2392
-24,-96,-8000,-87,81,52,-7426,-6144,-14595,2351,1452,-31,7319,33,2392
-24,-96,-8000,-87,81,52,-7426,-6144,-14595,2351,1452,-31,7319,33,2392
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
-48,-136,-8008,-96,85,29,-8450,-12544,-14851,2358,1453,-114,7319,33,2355
24,-152,-8052,-74,98,38,-7170,-11776,-15619,2358,1453,-114,7319,33,2355
24,-152,-8052,-74,98,38,-7170,-11776,-15619,2358,1453,-114,7319,33,2355
24,-152,-8052,-74,98,38,-7170,-11776,-15619,2358,1453,-114,7319,33,2355
24,-152,-8052,-74,98,38,-7170,-11776,-15619,2333,1427,-96,7319,33,2355
24,-152,-8052,-74,98,38,-7170,-11776,-15619,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
12,-208,-8000,-71,84,34,-7682,-12544,-13059,2333,1427,-96,7319,33,2355
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2355
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2355
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2355
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2355
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2355
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2383
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2383
52,-156,-7992,-62,84,-1,-7682,-11776,-13571,2382,1474,-79,7319,33,2383
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2382,1474,-79,7319,33,2383
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2382,1474,-79,7319,33,2383
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2382,1474,-79,7319,33,2383
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2382,1474,-79,7319,33,2383
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2382,1474,-79,7319,33,2383
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2373,1490,-96,7319,0,0
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2373,1490,-96,7319,33,2411
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2373,1490,-96,7319,33,2411
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2373,1490,-96,7319,33,2411
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2373,1490,-96,7319,33,2411
-84,-144,-8000,-51,81,20,-11010,-11264,-11779,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2373,1490,-96,7319,33,2411
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2371,1488,-33,7319,33,2355
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2371,1488,-33,7319,33,2355
-20,-176,-8012,-71,93,31,-7682,-10496,-13059,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-8,-136,-8012,-41,105,20,-7170,-12544,-14339,2371,1488,-33,7319,33,2355
-16,-156,-8008,-81,94,11,-8706,-9472,-14595,2371,1488,-33,7319,33,2355
-16,-156,-8008,-81,94,11,-8706,-9472,-14595,2371,1488,-33,7319,33,2355
-16,-156,-8008,-81,94,11,-8706,-9472,-14595,2371,1488,-33,7319,33,2355
-16,-156,-8008,-81,94,11,-8706,-9472,-14595,2370,1487,-56,7319,33,2355
-16,-156,-8008,-81,94,11,-8706,-9472,-14595,2370,1487,-56,7319,33,2411
-16,-156,-8008,-81,94,11,-8706,-9472,-14595,2370,1487,-56,7319,33,2411
-16,-156,-8008,-81,94,11,-8706,-9472,-14595,2370,1487,-56,7319,33,2411
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2370,1487,-56,7319,33,2411
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2370,1487,-56,7319,33,2411
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2370,1487,-56,7319,33,2411
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2370,1487,-56,7319,33,2411
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2370,1487,-56,7319,33,2411
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2348,1469,-96,7319,33,2345
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2348,1469,-96,7319,33,2345
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2348,1469,-96,7319,33,2345
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2348,1469,-96,7319,33,2345
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2348,1469,-96,7319,33,2345
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2348,1469,-96,7319,33,2345
-16,-136,-7980,-59,74,21,-9218,-9472,-13315,2348,1469,-96,7319,33,2345
4,-204,-8028,-68,85,25,-4098,-14080,-14595,2345,1470,-102,7319,33,2355
4,-204,-8028,-68,85,25,-4098,-14080,-14595,2345,1470,-102,7319,33,2355
4,-204,-8028,-68,85,25,-4098,-14080,-14595,2345,1470,-102,7319,33,2355
4,-204,-8028,-68,85,25,-4098,-14080,-14595,2345,1470,-102,7319,33,2355
4,-204,-8028,-68,85,25,-4098,-14080,-14595,2345,1470,-102,7319,33,2355
36,-152,-7992,-48,102,35,-9986,-11008,-13315,2345,1470,-102,7319,33,2355
36,-152,-7992,-48,102,35,-9986,-11008,-13315,2345,1470,-102,7319,33,2355
36,-152,-7992,-48,102,35,-9986,-11008,-13315,2345,1470,-102,7319,33,2355
36,-152,-7992,-48,102,35,-9986,-11008,-13315,2349,1471,-61,7319,33,2355
36,-152,-7992,-48,102,35,-9986,-11008,-13315,2349,1471,-61,7319,33,2355
36,-152,-7992,-48,102,35,-9986,-11008,-13315,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2349,1471,-61,7319,33,2355
28,-212,-7984,-60,101,12,-6402,-10496,-11011,2346,1441,-104,7319,33,2355
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
8,-172,-8044,-65,77,40,-5890,-13312,-13571,2346,1441,-104,7319,33,2383
